fecha,usd_clp,cobre_usd,eur_clp,uf_clp,oni_index,usd_clp_change_7d,usd_clp_change_30d,usd_clp_rolling_30d,cobre_change_30d,is_el_nino,is_la_nina,oni_squared
2022-05-01,852.7133333333334,4.426666666666667,899.39,32196.69,-0.9233333333333333,0.02870815321202369,0.08215098521959097,816.5665,-0.0581560283687943,0,1,0.8525444444444444
2022-05-02,850.78,4.4,899.06,32216.89,-0.9216666666666666,0.019569776499490654,0.0817704426106527,818.7101666666666,-0.06382978723404253,0,1,0.8494694444444444
2022-05-03,860.64,4.43,903.46,32237.11,-0.92,0.011506140917905583,0.0964125560538116,821.2328333333334,-0.057446808510638436,0,1,0.8464
2022-05-04,856.74,4.43,901.26,32257.34,-0.9183333333333333,0.01081916537867067,0.09354776948114107,823.6758333333332,-0.057446808510638436,0,1,0.8433361111111111
2022-05-05,859.33,4.27,905.42,32277.59,-0.9166666666666666,0.014030491834230219,0.10265227823900025,826.3425000000001,-0.0895522388059703,0,1,0.8402777777777777
2022-05-06,863.1,4.29,907.0,32297.84,-0.915,0.007611664993345535,0.10190481054029221,829.0031666666667,-0.09493670886075956,0,1,0.8372250000000001
2022-05-07,861.26,4.296666666666667,906.27,32318.11,-0.9133333333333333,0.007738090594943792,0.08391854816380984,831.2258333333334,-0.0916138125440451,0,1,0.8341777777777778
2022-05-08,859.4200000000001,4.303333333333333,905.54,32338.4,-0.9116666666666666,0.007865089479074605,0.06379660345595894,832.9438333333333,-0.07851534618129918,0,1,0.8311361111111111
2022-05-09,857.58,4.31,904.81,32358.69,-0.91,0.007992665553962386,0.0587233131964906,834.5293888888889,-0.07774607703281022,0,1,0.8281000000000001
2022-05-10,867.87,4.27,916.05,32373.21,-0.9083333333333333,0.008400725041829427,0.06861240170084226,836.3868333333334,-0.08695652173913049,0,1,0.8250694444444444
2022-05-11,868.06,4.19,913.94,32387.73,-0.9066666666666667,0.013212876718724287,0.0660460775163334,838.1795000000001,-0.10470085470085455,0,1,0.8220444444444446
2022-05-12,861.76,4.19,907.4,32402.26,-0.905,0.0028277844367121663,0.052814191294149326,839.6205000000001,-0.10278372591006413,0,1,0.819025
2022-05-13,867.93,4.25,899.78,32416.79,-0.9033333333333333,0.005596107055960919,0.07586181250232404,841.6605,-0.0800865800865801,0,1,0.8160111111111111
2022-05-14,865.6333333333333,4.21,898.36,32431.33,-0.9016666666666667,0.0050778317039377185,0.07561486783137417,843.6889444444445,-0.1004273504273504,0,1,0.8130027777777779
2022-05-15,863.3366666666666,4.17,896.9399999999999,32445.88,-0.9,0.004557337118831883,0.06945549853879496,845.5579166666668,-0.10802139037433156,0,1,0.81
2022-05-16,861.04,4.13,895.52,32460.44,-0.8961290322580645,0.004034609016068336,0.06333397138640695,847.2674166666667,-0.11563169164882225,0,1,0.8030472424557752
2022-05-17,857.98,4.17,895.03,32475.0,-0.8922580645161291,-0.01139571594824107,0.05631015367947367,848.792,-0.1061093247588425,0,1,0.7961244536940688
2022-05-18,850.78,4.2,895.56,32489.56,-0.8883870967741936,-0.019906458078934652,0.044247787610619316,849.9936666666667,-0.09871244635193133,0,1,0.7892316337148804
2022-05-19,849.9,4.26,890.97,32504.14,-0.8845161290322581,-0.013762532491645052,0.03937874526109808,851.0669999999999,-0.08779443254817987,0,1,0.7823687825182102
2022-05-20,842.38,4.2,892.73,32518.72,-0.8806451612903226,-0.02943785789176545,0.02957784350631898,851.8736666666666,-0.10064239828693788,0,1,0.7755359001040583
2022-05-21,839.4466666666667,4.23,887.8833333333333,32533.31,-0.8767741935483871,-0.030251453656282457,0.028368186142996743,852.6455555555555,-0.09227467811158796,0,1,0.7687329864724246
2022-05-22,836.5133333333333,4.26,883.0366666666667,32547.9,-0.8729032258064516,-0.031069378110509138,0.02281999551670033,853.2676666666666,-0.07792207792207795,0,1,0.7619600416233091
2022-05-23,833.58,4.29,878.19,32562.5,-0.8690322580645161,-0.031891665892409105,0.012383863328138123,853.6075555555556,-0.0741007194244605,0,1,0.7552170655567118
2022-05-24,829.59,4.29,886.31,32577.11,-0.8651612903225807,-0.03308934940208397,0.0008123052176534085,853.63,-0.07675753228120508,0,1,0.7485040582726328
2022-05-25,833.99,4.35,894.74,32591.72,-0.8612903225806452,-0.019734831566327382,-0.0005512613098448416,853.6146666666666,-0.06652360515021472,0,1,0.7418210197710718
2022-05-26,835.43,4.29,891.98,32606.34,-0.8574193548387097,-0.01702553241557836,-0.01812305341717113,853.1006666666667,-0.065359477124183,0,1,0.7351679500520292
2022-05-27,829.61,4.25,889.47,32620.97,-0.8535483870967742,-0.015159429236211719,-0.021189990207298504,852.502,-0.04279279279279291,0,1,0.7285448491155047
2022-05-28,827.1566666666666,4.246666666666667,886.87,32635.6,-0.8496774193548388,-0.014640596583463839,-0.023934831177821914,851.8258888888888,-0.04996271439224442,0,1,0.7219517169614985
2022-05-29,824.7033333333334,4.243333333333333,884.27,32650.24,-0.8458064516129032,-0.014118125234106604,-0.03721388156000216,850.7633333333334,-0.05282738095238104,0,1,0.7153885535900104
2022-05-30,822.25,4.24,881.67,32664.89,-0.8419354838709677,-0.01359197677487467,-0.03790650327230749,849.6834444444445,-0.04790419161676662,0,1,0.7088553590010406
2022-05-31,826.26,4.29,890.85,32679.54,-0.8380645161290323,-0.004014031027374965,-0.03102253981408376,848.8016666666666,-0.030873493975903665,0,1,0.7023521331945891
2022-06-01,824.35,4.33,885.54,32694.2,-0.8341935483870968,-0.01155889159342438,-0.031065610381062037,847.9206666666666,-0.015909090909090984,0,1,0.6958788761706556
2022-06-02,825.28,4.28,879.08,32708.87,-0.8303225806451613,-0.012149432029014973,-0.04108570366239084,846.742,-0.03386004514672669,0,1,0.6894355879292404
2022-06-03,815.56,4.31,876.29,32723.54,-0.8264516129032258,-0.016935668567158113,-0.0480659243177628,845.3693333333334,-0.02708803611738153,0,1,0.6830222684703433
2022-06-04,814.8333333333333,4.31,874.8199999999999,32738.22,-0.8225806451612904,-0.014898427141976422,-0.051780650817109586,843.8861111111111,0.00936768149882905,0,1,0.6766389177939647
2022-06-05,814.1066666666667,4.31,873.35,32752.9,-0.8187096774193549,-0.012849064916272912,-0.05676437647240562,842.253,0.004662004662004504,0,1,0.6702855359001041
2022-06-06,813.38,4.31,871.88,32767.6,-0.8148387096774193,-0.010787473396169034,-0.055592968441585566,840.6569999999999,0.003103180760279045,0,1,0.6639621227887617
2022-06-07,817.99,4.31,874.48,32782.29,-0.8109677419354839,-0.010008956018686566,-0.04820693025528855,839.276,0.0015491866769945517,0,1,0.6576686784599377
2022-06-08,828.99,4.42,887.95,32797.0,-0.8070967741935484,0.005628677139564386,-0.033337997621213256,838.323,0.025522041763341052,0,1,0.6514052029136317
2022-06-09,821.66,4.4,880.29,32811.71,-0.8032258064516129,-0.00438639007367192,-0.05324530171569475,836.7826666666666,0.030444964871194635,0,1,0.6451716961498439
2022-06-10,827.19,4.42,879.05,32824.76,-0.7993548387096774,0.014260140271715294,-0.04708199894016529,835.4203333333332,0.054892601431980825,0,1,0.6389681581685743
2022-06-11,830.9966666666667,4.4,880.0666666666666,32837.81,-0.795483870967742,0.019836367355287488,-0.035698260923381575,834.3948888888889,0.05011933174224348,0,1,0.6327945889698232
2022-06-12,834.8033333333334,4.38,881.0833333333334,32850.87,-0.7916129032258065,0.025422549051721477,-0.03816744053859933,833.2906666666667,0.030588235294117583,0,1,0.62665098855359
2022-06-13,838.61,4.36,882.1,32863.94,-0.787741935483871,0.031018712041112506,-0.031217990681196794,832.3898888888889,0.03562945368171033,0,1,0.6205373569198751
2022-06-14,863.33,4.29,900.24,32877.01,-0.7838709677419355,0.05542855047127726,-7.72197790732676e-06,832.3896666666666,0.02877697841726623,0,1,0.6144536940686786
2022-06-15,866.79,4.21,903.47,32890.08,-0.78,0.04559765497774393,0.006677970825977875,832.5813333333334,0.01937046004842613,0,1,0.6084
2022-06-16,863.95,4.18,896.68,32903.16,-0.7793333333333333,0.05146897743592249,0.006958204153943104,832.7803333333334,0.0023980815347721673,0,1,0.6073604444444445
2022-06-17,869.62,4.18,918.97,32916.25,-0.7786666666666667,0.051294140403051136,0.02214438515244832,833.4083333333333,-0.004761904761904856,0,1,0.6063217777777778
2022-06-18,871.63,4.16,918.9266666666667,32929.34,-0.778,0.04889710748940024,0.025567713848688056,834.1326666666668,-0.023474178403755763,0,1,0.605284
2022-06-19,873.64,4.14,918.8833333333333,32942.44,-0.7773333333333333,0.04652193530611992,0.03710914314204983,835.1746666666667,-0.014285714285714457,0,1,0.6042471111111111
2022-06-20,875.65,4.12,918.84,32955.54,-0.7766666666666667,0.04416832615876265,0.0431276158104148,836.3814444444445,-0.026004728132387744,0,1,0.6032111111111113
2022-06-21,878.235,4.095000000000001,922.085,32968.64,-0.776,0.01726454542295519,0.04987567442638885,837.7721666666667,-0.03873239436619702,0,1,0.602176
2022-06-22,880.82,4.07,925.33,32981.75,-0.7753333333333333,0.01618615812365176,0.05667122531730606,839.3468333333333,-0.05128205128205121,0,1,0.6011417777777778
2022-06-23,886.64,4.08,937.65,32994.87,-0.7746666666666667,0.026263093929046688,0.06876890994346607,841.2484999999999,-0.04895104895104896,0,1,0.6001084444444446
2022-06-24,898.8,3.98,945.21,33007.99,-0.774,0.033554886042179266,0.07771076391803255,843.4088333333334,-0.08505747126436769,0,1,0.599076
2022-06-25,901.9725,3.9375,949.33,33021.12,-0.7733333333333333,0.03481121576815838,0.0796505990926828,845.6269166666667,-0.08216783216783219,0,1,0.5980444444444444
2022-06-26,905.145,3.895,953.45,33034.25,-0.7726666666666667,0.036061764571219346,0.09104880606550059,848.1447499999999,-0.08352941176470585,0,1,0.5970137777777779
2022-06-27,908.3175,3.8525,957.57,33047.39,-0.772,0.03730657226060652,0.09812026742213287,850.8501111111111,-0.09281789638932503,0,1,0.5959840000000001
2022-06-28,911.49,3.81,961.69,33060.53,-0.7713333333333333,0.03786571931202931,0.10523380124570036,853.743,-0.1021209740769835,0,1,0.5949551111111111
2022-06-29,905.32,3.82,953.07,33073.68,-0.7706666666666667,0.02781499057696246,0.10102766798418972,856.5120000000001,-0.09905660377358494,0,1,0.5939271111111112
2022-06-30,919.97,3.79,960.9,33086.83,-0.77,0.0375913561310115,0.11341466366519026,859.6356666666668,-0.1165501165501166,0,1,0.5929
2022-07-01,932.08,3.81,976.72,33099.99,-0.7693333333333333,0.03702714730752121,0.1306847819494148,863.2266666666667,-0.12009237875288681,0,1,0.5918737777777777
2022-07-02,932.9,3.7866666666666666,975.91,33113.16,-0.7686666666666667,0.034288739401700186,0.13040422644435834,866.8140000000001,-0.11526479750778817,0,1,0.5908484444444445
2022-07-03,933.72,3.7633333333333336,975.1,33126.33,-0.768,0.031569527534262454,0.1448820442395411,870.7526666666666,-0.12683681361175547,0,1,0.589824
2022-07-04,934.54,3.74,974.29,33139.5,-0.7673333333333333,0.028869310565963868,0.1469093884229904,874.7428888888888,-0.13225058004640355,0,1,0.5888004444444445
2022-07-05,927.53,3.65,966.88,33152.68,-0.7666666666666667,0.017597560039056992,0.13932244750892586,878.5236666666666,-0.15313225058004631,0,1,0.5877777777777778
2022-07-06,948.51,3.63,973.63,33165.86,-0.766,0.04770688817213786,0.16613391034940617,883.028,-0.15777262180974472,0,1,0.586756
2022-07-07,972.66,3.47,990.49,33179.05,-0.7653333333333333,0.05727360674804616,0.18908544114231218,888.1836666666667,-0.19489559164733172,0,1,0.5857351111111111
2022-07-08,959.7,3.4,975.6,33192.25,-0.7646666666666667,0.029632649557977953,0.1576737958238339,892.5406666666667,-0.23076923076923073,0,1,0.5847151111111112
2022-07-09,962.0466666666667,3.4499999999999997,978.0866666666667,33205.45,-0.764,0.031243077142959264,0.17085737003951373,897.2202222222222,-0.21590909090909105,0,1,0.583696
2022-07-10,964.3933333333333,3.5,980.5733333333333,33215.05,-0.7633333333333333,0.03285067614845283,0.16586676982716586,901.7936666666667,-0.20814479638009054,0,1,0.5826777777777777
2022-07-11,966.74,3.55,983.06,33224.65,-0.7626666666666667,0.03445545402015959,0.16335003349391686,906.3184444444445,-0.19318181818181823,0,1,0.5816604444444445
2022-07-12,989.95,3.54,996.43,33234.25,-0.762,0.06729701465181726,0.18584816383898795,911.4899999999999,-0.1917808219178082,0,1,0.580644
2022-07-13,1008.81,3.43,1014.08,33243.86,-0.7613333333333333,0.0635733940601575,0.20295488963880692,917.1633333333334,-0.21330275229357798,0,1,0.5796284444444444
2022-07-14,1010.16,3.33,1017.28,33253.47,-0.7606666666666667,0.03855406822527918,0.17007401572979042,922.0576666666667,-0.22377622377622375,0,1,0.5786137777777779
2022-07-15,1042.97,3.32,1045.79,33263.08,-0.76,0.08676669792643543,0.20325569053634673,927.9303333333334,-0.2114014251781473,0,1,0.5776
2022-07-16,1024.72,3.2966666666666664,1029.0233333333333,33272.7,-0.7635483870967742,0.06514583492138293,0.1860871578216332,933.2893333333334,-0.2113237639553429,0,1,0.5830061394380853
2022-07-17,1006.47,3.2733333333333334,1012.2566666666667,33282.32,-0.7670967741935484,0.04363019238346744,0.15736758584209198,937.851,-0.21690590111642738,0,1,0.5884374609781478
2022-07-18,988.22,3.25,995.49,33291.94,-0.7706451612903226,0.022219004075552995,0.1337608847790921,941.7373333333333,-0.21875,0,1,0.5938939646201873
2022-07-19,940.9,3.26,955.42,33301.56,-0.7741935483870968,-0.049547956967523676,0.0769882331395082,943.9793333333332,-0.2125603864734299,0,1,0.5993756503642039
2022-07-20,929.83,3.36,951.04,33311.19,-0.7777419354838709,-0.07829026278486528,0.06187403643008049,945.7853333333334,-0.18446601941747576,0,1,0.6048825182101977
2022-07-21,919.93,3.29,935.46,33320.82,-0.7812903225806451,-0.08932248356695971,0.047475903374381456,947.1751666666667,-0.19658119658119666,0,1,0.6104145681581685
2022-07-22,927.49,3.34,945.94,33330.45,-0.7848387096774193,-0.11072226430290422,0.052984718784768736,948.7308333333333,-0.17936117936117946,0,1,0.6159718002081165
2022-07-23,929.27,3.33,947.85,33340.08,-0.7883870967741936,-0.09314739636193303,0.04808039339529002,950.1518333333333,-0.18382352941176472,0,1,0.6215542143600418
2022-07-24,931.0500000000001,3.32,949.76,33349.72,-0.7919354838709678,-0.07493516945363499,0.03588117489986664,951.2268333333334,-0.16582914572864327,0,1,0.6271618106139439
2022-07-25,932.83,3.31,951.67,33359.36,-0.795483870967742,-0.05605027220659364,0.034211131714104503,952.2554166666666,-0.15936507936507938,0,1,0.6327945889698232
2022-07-26,941.03,3.37,962.0,33369.0,-0.7990322580645162,0.0001381655861409925,0.039645581647139494,953.4515833333334,-0.13478818998716302,0,1,0.6384525494276796
2022-07-27,922.04,3.39,933.33,33378.65,-0.8025806451612904,-0.008377875525633849,0.015107602793076103,953.909,-0.12005191434133677,0,1,0.6441356919875131
2022-07-28,920.49,3.41,930.92,33388.3,-0.8061290322580645,0.0006087419694977836,0.009873942665306279,954.2090000000001,-0.10498687664041995,0,1,0.6498440166493237
2022-07-29,911.42,3.46,926.24,33397.95,-0.8096774193548387,-0.017326332359378638,0.006737949012503686,954.4123333333333,-0.09424083769633507,0,1,0.6555775234131114
2022-07-30,909.3133333333333,3.48,925.5066666666667,33407.6,-0.8132258064516129,-0.02147563858369117,-0.011583711063042013,954.0571111111111,-0.08179419525065967,0,1,0.6613362122788762
2022-07-31,907.2066666666667,3.5,924.7733333333333,33417.26,-0.8167741935483871,-0.02560907935485024,-0.02668583526449808,953.228,-0.0813648293963255,0,1,0.6671200832466181
2022-08-01,905.1,3.52,924.04,33426.92,-0.8203225806451613,-0.02972674549489196,-0.029799549790974322,952.3013333333332,-0.07042253521126762,0,1,0.6729291363163371
2022-08-02,893.19,3.6,915.62,33436.58,-0.8238709677419355,-0.0508379116500004,-0.04340701709291861,950.9503333333334,-0.04340124003542967,0,1,0.6787633714880332
2022-08-03,897.22,3.55,913.76,33446.25,-0.8274193548387097,-0.026918571862391993,-0.03993408521839614,949.7063333333334,-0.05080213903743325,0,1,0.6846227887617066
2022-08-04,907.82,3.54,922.21,33455.92,-0.8309677419354838,-0.013764408086997082,-0.021249986523346864,949.0493333333335,-0.03013698630136985,0,1,0.6905073881373569
2022-08-05,903.91,3.48,926.33,33465.59,-0.834516129032258,-0.008239889403348633,-0.04702111733139347,947.5626666666667,-0.04132231404958675,0,1,0.6964171696149843
2022-08-06,907.4366666666666,3.486666666666667,927.9066666666666,33475.26,-0.8380645161290323,-0.002063828383322197,-0.0670566624856922,945.3885555555555,0.004803073967339033,0,1,0.7023521331945891
2022-08-07,910.9633333333334,3.493333333333333,929.4833333333333,33484.94,-0.8416129032258064,0.004140916072045364,-0.0507832308707582,943.7639999999999,0.027450980392156765,0,1,0.7083122788761705
2022-08-08,914.49,3.5,931.06,33494.62,-0.8451612903225807,0.010374544249254214,-0.049432806447365696,942.1787777777778,0.01449275362318847,0,1,0.7142976066597295
2022-08-09,906.03,3.57,923.48,33504.3,-0.8487096774193549,0.01437544083565645,-0.06051818414339927,940.2333333333333,0.020000000000000018,0,1,0.7203081165452654
2022-08-10,900.78,3.62,919.26,33519.33,-0.8522580645161291,0.003967811684982392,-0.06822930674224714,938.0346666666666,0.019718309859154903,0,1,0.7263438085327785
2022-08-11,889.38,3.62,916.6,33534.37,-0.8558064516129033,-0.020312396730629456,-0.10159098944391132,934.6823333333334,0.02259887005649719,0,1,0.7324046826222685
2022-08-12,882.33,3.67,909.99,33549.41,-0.8593548387096774,-0.023874058258012365,-0.12537544235287112,930.4663333333334,0.06997084548104948,0,1,0.7384907388137357
2022-08-13,882.4275,3.6775,908.925,33564.46,-0.8629032258064516,-0.027560233772053855,-0.12644779044903776,926.2085833333333,0.10435435435435436,0,1,0.74460197710718
2022-08-14,882.5250000000001,3.685,907.86,33579.51,-0.8664516129032258,-0.03121786826399886,-0.1538347219958387,920.8604166666667,0.10993975903614461,0,1,0.7507383975026015
2022-08-15,882.6225000000001,3.6925,906.7950000000001,33594.58,-0.87,-0.03484729193320857,-0.1386695877898353,916.1238333333333,0.12007077856420634,0,1,0.7569
2022-08-16,882.72,3.7,905.73,33609.65,-0.8732258064516129,-0.025727624913082336,-0.1229544844853796,911.9988333333333,0.13034623217922614,0,1,0.7625233090530696
2022-08-17,882.2,3.62,897.91,33624.72,-0.8764516129032258,-0.020626568085436947,-0.10728380320171615,908.4648333333333,0.11384615384615393,0,1,0.768167429760666
2022-08-18,895.76,3.62,913.2,33639.81,-0.8796774193548387,0.007173536621016829,-0.047975342756934825,906.9601666666666,0.11042944785276076,0,1,0.7738323621227887
2022-08-19,918.2,3.59,926.17,33654.9,-0.8829032258064516,0.040653723663481856,-0.012507662691029542,906.5725,0.06845238095238093,0,1,0.7795181061394382
2022-08-20,927.25,3.61,933.9566666666666,33669.99,-0.8861290322580645,0.05079454119460247,0.00795712717271968,906.8165,0.09726443768996962,0,1,0.7852246618106139
2022-08-21,936.3000000000001,3.63,941.7433333333333,33685.1,-0.8893548387096775,0.06093311804198187,0.009498754703554768,907.1101666666667,0.08682634730538918,0,1,0.7909520291363165
2022-08-22,945.35,3.65,949.53,33700.21,-0.8925806451612903,0.07106945494817984,0.01730390521592229,907.6461666666668,0.09609609609609615,0,1,0.7967002081165453
2022-08-23,945.47,3.67,939.18,33715.33,-0.8958064516129032,0.07108709443538164,0.015487890016647743,908.1268333333334,0.10542168674698793,0,1,0.8024691987513006
2022-08-24,926.94,3.66,923.34,33730.45,-0.8990322580645161,0.050714123781455456,-0.006314119400105067,907.9305,0.1057401812688823,0,1,0.8082590010405828
2022-08-25,915.6,3.71,912.13,33745.58,-0.902258064516129,0.022148789854425255,-0.027023580544722203,907.0828333333334,0.10089020771513346,0,1,0.8140696149843912
2022-08-26,910.03,3.66,907.31,33760.72,-0.905483870967742,-0.008897843607057365,-0.013025465272656245,906.6825000000001,0.07964601769911495,0,1,0.8199010405827264
2022-08-27,906.76,3.6733333333333333,903.93,33775.86,-0.9087096774193548,-0.02209760043138309,-0.014915968668861135,906.2248333333333,0.07722385141739974,0,1,0.8257532778355879
2022-08-28,903.49,3.686666666666667,900.55,33791.01,-0.9119354838709677,-0.03504218733311981,-0.008700708784095124,905.9605,0.06551059730250497,0,1,0.831626326742976
2022-08-29,900.22,3.7,897.17,33806.17,-0.9151612903225806,-0.04773893267043949,-0.010000219946186384,905.6573888888888,0.06321839080459779,0,1,0.8375201873048908
2022-08-30,890.9,3.71,890.63,33821.34,-0.9183870967741935,-0.05771732577448263,-0.017974588664104507,905.1138333333333,0.06000000000000005,0,1,0.8434348595213319
2022-08-31,882.11,3.71,884.76,33836.51,-0.9216129032258065,-0.04836343236886964,-0.02540050823113471,904.3475000000001,0.05397727272727271,0,1,0.8493703433922997
2022-09-01,898.04,3.58,902.46,33851.69,-0.9248387096774193,-0.01917868064657058,0.0054299757050571,904.5091666666667,-0.005555555555555536,0,1,0.8553266389177939
2022-09-02,898.24,3.56,894.31,33866.87,-0.9280645161290322,-0.012955616847796225,0.0011368449209780973,904.5431666666666,0.0028169014084507005,0,1,0.8613037460978147
2022-09-03,894.0,3.5300000000000002,890.3199999999999,33882.06,-0.9312903225806451,-0.014072080815210164,-0.015223282148443595,904.0825,-0.0028248587570620654,0,1,0.867301664932362
2022-09-04,889.76,3.5,886.33,33897.26,-0.934516129032258,-0.015196626415344916,-0.01565421336194972,903.6108333333334,0.005747126436781658,0,1,0.8733203954214359
2022-09-05,885.52,3.47,882.34,33912.47,-0.937741935483871,-0.01632934171646938,-0.024152282436607053,902.8802777777778,-0.004780114722753304,0,1,0.8793599375650364
2022-09-06,866.28,3.49,860.34,33927.68,-0.9409677419354838,-0.02763497586710073,-0.049050638701155225,901.3908333333334,-0.000954198473282375,0,1,0.8854202913631632
2022-09-07,888.51,3.51,879.89,33942.9,-0.9441935483870968,0.007255330967793183,-0.028409277302102853,900.5248333333333,0.0028571428571428914,0,1,0.8915014568158169
2022-09-08,886.34,3.52,885.45,33958.13,-0.9474193548387096,-0.013028372900984242,-0.021732172223877688,899.8685,-0.014005602240896309,0,1,0.8976034339229968
2022-09-09,881.04,3.49,880.78,33973.36,-0.9506451612903226,-0.019148557178482406,-0.021914340904549356,899.2105,-0.035911602209944715,0,1,0.9037262226847035
2022-09-10,882.41,3.5233333333333334,883.51,33986.87,-0.9538709677419355,-0.012964205816554886,-0.00783692010164383,898.9781666666667,-0.026703499079189674,0,1,0.9098698231009364
2022-09-11,883.78,3.5566666666666666,886.24,34000.39,-0.9570967741935483,-0.006720913504765336,0.0016433760611107573,899.0264999999999,-0.030881017257039067,0,1,0.916034235171696
2022-09-12,885.15,3.59,888.97,34013.91,-0.9603225806451613,-0.0004178335893034735,0.0030852392972793297,899.11725,-0.023793337865397834,0,1,0.9222194588969823
2022-09-13,898.69,3.59,910.71,34027.44,-0.9635483870967742,0.03741284573117243,0.018316761564828088,899.6560833333333,-0.02578018995929454,0,1,0.9284254942767949
2022-09-14,910.27,3.66,910.27,34040.97,-0.9667741935483871,0.024490439049644985,0.03132426377075137,900.5776666666666,-0.008801624915368955,0,1,0.9346523413111343
2022-09-15,917.11,3.63,916.65,34054.51,-0.97,0.03471579754947318,0.03895912633677723,901.724,-0.018918918918918948,0,1,0.9409
2022-09-16,918.208,3.62,917.9879999999999,34068.05,-0.969,0.04218650685553427,0.040816141464520506,902.9242666666667,0.0,0,1,0.9389609999999999
2022-09-17,919.306,3.61,919.326,34081.6,-0.968,0.04181276277467405,0.02628605876574097,903.7091333333334,-0.002762430939226568,0,1,0.937024
2022-09-18,920.404,3.6,920.664,34095.15,-0.967,0.04144017741971995,0.002400348507950234,903.7826000000001,0.0027855153203342198,0,1,0.935089
2022-09-19,921.5020000000001,3.59,922.0020000000001,34108.71,-0.966,0.04106874541038241,-0.006198975465084855,903.591,-0.005540166204986208,0,1,0.933156
2022-09-20,922.6,3.58,923.34,34122.28,-0.965,0.02660539229322678,-0.01463206237317105,903.1343333333334,-0.01377410468319551,0,1,0.931225
2022-09-21,928.25,3.55,924.92,34135.85,-0.964,0.01975238116163336,-0.018088538636483853,902.5643333333334,-0.0273972602739726,0,1,0.9292959999999999
2022-09-22,938.82,3.55,926.5,34149.42,-0.963,0.02367218763289025,-0.007033538874845258,902.3426666666667,-0.032697547683923744,0,1,0.9273689999999999
2022-09-23,943.07,3.51,928.58,34163.01,-0.962,0.027076653655816685,0.01740134205018662,902.8803333333333,-0.040983606557377095,0,1,0.9254439999999999
2022-09-24,950.44,3.51,931.32,34176.59,-0.961,0.03386685173380788,0.03805155089558765,904.0416666666666,-0.0539083557951483,0,1,0.9235209999999999
2022-09-25,957.81,3.51,934.06,34190.18,-0.96,0.04064084901847442,0.05250376361218856,905.6343333333333,-0.040983606557377095,0,1,0.9216
2022-09-26,965.18,3.51,936.8,34203.78,-0.959,0.0473987034211536,0.0644271913185408,907.5816666666667,-0.04446460980036304,0,1,0.919681
2022-09-27,987.07,3.41,948.29,34217.38,-0.958,0.06987860394537182,0.09250794142713259,910.3676666666667,-0.07504520795660041,0,1,0.9177639999999999
2022-09-28,982.83,3.37,941.59,34230.99,-0.957,0.058798814974414304,0.09176645708826725,913.1213333333334,-0.08918918918918917,0,1,0.9158489999999999
2022-09-29,971.14,3.37,945.42,34244.61,-0.956,0.034426194584691316,0.09006622516556284,915.796,-0.09164420485175195,0,1,0.913936
2022-09-30,966.0,3.41,945.21,34258.23,-0.955,0.024314207853075587,0.09510151795127597,918.5923333333334,-0.08086253369272234,0,1,0.912025
2022-10-01,964.08,3.43,943.4233333333334,34271.85,-0.954,0.014351247843104264,0.07353792704111184,920.7936666666666,-0.04189944134078205,0,1,0.9101159999999999
2022-10-02,962.16,3.45,941.6366666666667,34285.48,-0.953,0.004541610549064989,0.071161382258639,922.9243333333333,-0.030898876404494402,0,1,0.9082089999999999
2022-10-03,960.24,3.47,939.85,34299.11,-0.952,-0.005118216291261635,0.07409395973154353,925.1323333333333,-0.016997167138810165,0,1,0.9063039999999999
2022-10-04,955.42,3.49,936.14,34312.76,-0.951,-0.0320645952161448,0.0737951807228916,927.3209999999999,-0.0028571428571427804,0,1,0.9044009999999999
2022-10-05,931.12,3.45,928.06,34326.4,-0.95,-0.05261337159020385,0.051495166681723825,928.8410000000001,-0.0057636887608069065,0,1,0.9025
2022-10-06,942.02,3.54,930.67,34340.05,-0.949,-0.02998537800934986,0.08743131550999683,931.3656666666666,0.014326647564469885,0,1,0.9006009999999999
2022-10-07,943.92,3.5,925.96,34353.71,-0.948,-0.02285714285714291,0.06236283215720695,933.2126666666667,-0.002849002849002802,0,1,0.898704
2022-10-08,944.2049999999999,3.4925,925.1750000000001,34367.37,-0.947,-0.020615509086382988,0.06528533068574127,935.1415,-0.0078125,0,1,0.8968089999999999
2022-10-09,944.49,3.4850000000000003,924.3900000000001,34381.04,-0.946,-0.01836492890995256,0.07201716153636606,937.2565,-0.0014326647564469885,0,1,0.8949159999999999
2022-10-10,944.775,3.4775,923.605,34390.98,-0.945,-0.016105348662834307,0.07067576296732803,939.3353333333333,-0.013008514664143767,0,1,0.893025
2022-10-11,945.06,3.47,922.82,34400.92,-0.944,-0.010843398714701413,0.06933852316187283,941.378,-0.024367385192127444,0,1,0.8911359999999999
2022-10-12,933.88,3.46,910.75,34410.86,-0.943,0.002964172179740432,0.05505281590690836,943.0023333333334,-0.03621169916434541,0,1,0.889249
2022-10-13,933.14,3.48,904.12,34420.81,-0.942,-0.00942655145325999,0.03833357442499641,944.1506666666667,-0.03064066852367686,0,1,0.8873639999999999
2022-10-14,944.75,3.46,925.59,34430.76,-0.941,0.0008793118060852478,0.03787887110417798,945.3,-0.05464480874316946,0,1,0.8854809999999999
2022-10-15,946.74,3.466666666666667,925.2166666666667,34440.71,-0.94,0.0026847983223983185,0.03230801103466319,946.2876666666667,-0.044995408631772205,0,1,0.8835999999999999
